538,bel016,sui016,5
538,bra029,sen017,32
538,mne015,mar023,67
538,srb019,jap022,51
539,jap023,eng058,37
539,esp031,col021,3
539,bur019,cmr021,33
539,mne016,ger046,72
540,bur020,por027,88
540,ita026,can021,66
540,den020,cmr022,16
540,chi015,ukr021,16
541,ukr023,nor018,17
541,swe022,slo017,56
541,svk023,hun018,18
541,hun019,sco021,73
542,can022,nor019,66
542,col022,mne014,35
542,eng059,gha016,14
542,den021,ukr022,3
543,cro023,wal015,33
543,ecu020,sen018,12
543,chi016,aut023,74
543,egy013,bel016,68
544,srb020,bra029,50
544,tur019,mne015,37
544,arg024,srb019,57
544,eng060,jap023,73
545,sui017,esp031,44
545,svk024,bur019,80
545,fra035,mne016,81
545,uru018,bur020,71
546,ecu021,ita026,65
546,cmr023,den020,11
546,mne017,chi015,41
546,por028,ukr023,37
547,nor020,swe022,56
547,swe023,svk023,13
547,bel017,hun019,26
547,ger047,can022,34
548,ita027,col022,2
548,bra030,eng059,68
548,svk025,den021,81
548,hun020,cro023,88
549,wal016,ecu020,86
549,gha017,chi016,42
549,bel018,egy013,15
549,swe024,srb020,67
550,svk026,tur019,71
550,jap024,arg024,12
550,wal017,eng060,88
550,jap025,sui017,82
551,bel019,svk024,85
551,hun021,fra035,12
551,chi017,uru018,31
551,col023,ecu021,89
552,svk027,cmr023,43
552,pol017,mne017,54
552,egy014,por028,84
552,bur021,nor020,57
553,esp032,swe023,9
553,jap026,bel017,13
553,aut024,ger047,54
553,swe025,ita027,5
554,aut025,bra030,47
554,cmr024,svk025,65
554,hun022,hun020,36
554,cro024,wal016,68
555,mne018,gha017,2
555,srb021,bel018,32
555,gha018,swe024,27
555,tur020,svk026,75
556,pol018,jap024,3
556,den022,wal017,34
556,den023,jap025,75
556,mar024,bel019,23
557,cmr025,hun021,60
557,can023,chi017,88
557,eng061,col023,79
557,den024,svk027,49
558,bra031,pol017,79
558,srb022,egy014,2
558,tur021,bur021,18
558,cro025,esp032,25
559,ita028,jap026,83
559,ukr024,aut024,6
559,wal018,swe025,24
559,kor012,aut025,73
560,ger048,cmr024,69
560,aut026,hun022,5
560,arg025,cro024,42
560,mar025,mne018,36
561,eng062,srb021,79
561,uru019,gha018,49
561,eng063,tur020,27
561,sui018,pol018,55
562,nor021,den022,76
562,hun023,den023,57
562,slo018,mar024,85
562,mne019,cmr025,58
563,esp033,can023,9
563,bur022,eng061,79
563,bur023,den024,33
563,sui019,bra031,32
564,den025,srb022,70
564,mne020,tur021,87
564,arg026,cro025,72
564,egy015,ita028,25
565,pol019,ukr024,50
565,sui020,wal018,27
565,mar026,kor012,65
565,sco022,ger048,88
566,ecu022,aut026,22
566,bel020,arg025,78
566,bur024,mar025,46
566,bel021,eng062,74
567,kor013,uru019,59
567,srb023,eng063,87
567,kor014,sui018,22
567,sui021,nor021,8
568,gha019,hun023,54
568,gha020,slo018,41
568,svk028,mne019,5
568,sen019,esp033,8
569,kor015,bur022,84
569,svk029,bur023,58
569,sen020,sui019,67
569,can024,den025,22
570,wal019,mne020,39
570,ger049,arg026,88
570,can025,egy015,31
570,gha021,pol019,6
571,cro026,sui020,55
571,egy016,mar026,89
571,ita029,sco022,26
571,pol020,ecu022,34
572,bel022,bel020,69
572,arg027,bur024,82
572,mne021,bel021,68
572,eng064,kor013,73
573,uru020,srb023,84
573,bra032,kor014,32
573,cmr026,sui021,80
573,ukr025,gha019,57
574,ger050,gha020,46
574,fra036,svk028,37
574,bel023,sen019,30
574,bra033,kor015,24
575,cro027,svk029,42
575,den026,sen020,6
575,mne022,can024,54
575,slo019,wal019,38
576,gha022,ger049,52
576,sco023,can025,32
576,ecu023,gha021,11
576,col024,cro026,84
577,mne023,egy016,11
577,fra037,ita029,46
577,aut027,pol020,31
577,aut028,bel022,48
578,slo020,arg027,28
578,slo021,mne021,48
578,por029,eng064,8
578,chi018,uru020,77
579,cro028,bra032,66
579,wal020,cmr026,31
579,tur022,ukr025,35
579,bur025,ger050,46
580,ecu024,fra036,33
580,ita030,bel023,62
580,srb024,bra033,12
580,arg028,cro027,14
581,swe026,den026,71
581,col025,mne022,55
581,bur026,slo019,32
581,svk030,gha022,61
582,nor022,sco023,24
582,slo022,ecu023,67
582,cro029,col024,29
582,ecu025,mne023,87
583,cro030,fra037,24
583,ukr026,aut027,1
583,bel024,aut028,80
583,bur027,slo020,87
584,sui022,slo021,63
584,bra034,por029,44
584,nor023,chi018,83
584,uru021,cro028,34
585,swe027,wal020,82
585,arg029,tur022,5
585,cmr027,bur025,16
585,bur028,ecu024,76
586,sco024,ita030,24
586,can026,srb024,72
586,srb025,arg028,1
586,sui023,swe026,20
587,ned027,col025,4
587,eng065,bur026,53
587,jap027,svk030,84
587,tur023,nor022,19
588,den027,slo022,20
588,gha023,cro029,23
588,arg030,ecu025,35
588,fra038,cro030,11
589,den028,ukr026,33
589,uru022,bel024,34
589,cro031,bur027,17
589,bur029,sui022,22
590,cro032,bra034,43
590,sco025,nor023,37
590,wal021,uru021,8
590,sen021,swe027,42
591,sen022,arg029,45
591,can027,cmr027,69
591,srb026,bur028,84
591,can028,sco024,42
592,mar027,can026,45
592,bel025,srb025,61
592,egy017,sui023,18
592,bel026,ned027,53
593,gha024,eng065,76
593,wal022,jap027,67
593,nor024,tur023,2
593,svk031,den027,80
594,sen023,gha023,73
594,por030,arg030,19
594,slo023,fra038,44
594,ger051,den028,30
595,srb027,uru022,63
595,esp034,cro031,34
595,ukr027,bur029,51
595,egy018,cro032,44
596,col026,sco025,2
596,uru023,wal021,57
596,ita031,sen021,27
596,wal023,sen022,87
597,sen024,can027,14
597,fra039,srb026,65
597,ned028,can028,44
597,mar028,mar027,43
598,fra040,bel025,75
598,ita032,egy017,45
598,ger052,bel026,11
598,uru024,gha024,28
599,ger053,wal022,90
599,cmr028,nor024,35
599,ukr028,svk031,22
599,ukr029,sen023,85
600,aut029,por030,1
600,bur030,slo023,77
600,pol021,ger051,10
600,tur024,srb027,69
601,chi019,esp034,87
601,tur025,ukr027,61
601,bur031,egy018,29
601,svk032,col026,29
602,col027,uru023,59
602,por031,ita031,65
602,chi020,wal023,72
602,gha025,sen024,20
603,ned029,fra039,55
603,mne024,ned028,65
603,ukr030,mar028,29
603,svk033,fra040,4
604,bur032,ita032,48
604,ita033,ger052,39
604,tur026,uru024,82
604,chi021,ger053,4
605,svk034,cmr028,65
605,swe028,ukr028,41
605,sco026,ukr029,48
605,cmr029,aut029,46
606,nor025,bur030,6
606,ita034,pol021,51
606,cro033,tur024,45
606,wal024,chi019,71
607,ita035,tur025,34
607,srb028,bur031,19
607,aut030,svk032,25
607,fra041,col027,12
608,ger054,por031,49
608,den029,chi020,38
608,ecu026,gha025,25
608,jap028,ned029,37
609,egy019,mne024,43
609,chi022,ukr030,50
609,cro034,svk033,42
609,mar029,bur032,26
610,srb029,ita033,39
610,esp035,tur026,4
610,por032,chi021,34
610,den030,svk034,21
611,cro035,swe028,31
611,eng066,sco026,56
611,ecu027,cmr029,49
611,chi023,nor025,70
612,wal025,ita034,61
612,slo024,cro033,11
612,sen025,wal024,85
612,srb030,ita035,75
613,egy020,srb028,28
613,can029,aut030,21
613,ukr031,fra041,38
613,den031,ger054,30
614,sen026,den029,39
614,srb031,ecu026,64
614,wal026,jap028,61
614,kor016,egy019,49
615,arg031,chi022,10
615,egy021,cro034,31
615,ger055,mar029,77
615,esp036,srb029,20
616,ukr032,esp035,3
616,gha026,por032,60
616,ecu028,den030,28
616,kor017,cro035,30
617,ecu029,eng066,24
617,sco027,ecu027,7
617,can030,chi023,26
617,pol022,wal025,28
618,arg032,slo024,76
618,tur027,sen025,7
618,wal027,srb030,26
618,por033,egy020,27
619,tur028,can029,36
619,nor026,ukr031,24
619,bur033,den031,14
619,egy022,sen026,65
620,eng067,srb031,21
620,gha027,wal026,22
620,srb032,kor016,76
620,ecu030,arg031,76
621,jap029,egy021,67
621,svk035,ger055,29
621,ecu031,esp036,57
621,cmr030,ukr032,53
622,esp037,gha026,56
622,gha028,ecu028,22
622,srb033,kor017,30
622,ukr033,ecu029,63
623,eng068,sco027,57
623,jap030,can030,38
623,arg033,pol022,84
623,bel027,arg032,19
624,gha029,tur027,3
624,ukr034,wal027,55
624,chi024,por033,53
624,bur034,tur028,84
625,bel028,nor026,79
625,eng069,bur033,46
625,svk036,egy022,76
625,esp038,eng067,50
626,ger056,gha027,25
626,bur035,srb032,83
626,pol023,ecu030,15
626,arg034,jap029,46
627,sco028,svk035,76
627,cmr031,ecu031,84
627,cmr032,cmr030,53
627,gha030,esp037,32
628,col028,gha028,23
628,den032,srb033,79
628,bra035,ukr033,82
628,aut031,eng068,88
629,nor027,jap030,20
629,cmr033,arg033,63
629,nor028,bel027,32
629,sco029,gha029,31
630,jap031,ukr034,47
630,jap032,chi024,61
630,bur036,bur034,72
630,eng070,bel028,74
631,srb034,eng069,20
631,ukr035,svk036,29
631,ger057,esp038,4
631,bel029,ger056,76
632,cmr034,bur035,35
632,swe029,pol023,23
632,sui024,arg034,44
632,slo025,sco028,52
633,ger058,cmr031,77
633,bel030,cmr032,24
633,sui025,gha030,2
633,uru025,col028,38
634,ukr036,den032,85
634,aut032,bra035,6
634,uru026,aut031,73
634,ned030,nor027,6
635,nor029,cmr033,69
635,chi025,nor028,49
635,fra042,sco029,6
635,kor018,jap031,83
636,can031,jap032,29
636,cro036,bur036,45
636,tur029,eng070,76
636,eng071,srb034,86
637,tur030,ukr035,34
637,mne025,ger057,73
637,uru027,bel029,14
637,cmr035,cmr034,71
638,hun024,swe029,45
638,slo026,sui024,86
638,nor030,slo025,7
638,can032,ger058,67
639,col029,bel030,59
639,cmr036,sui025,77
639,sco030,uru025,79
639,pol024,ukr036,12
640,ukr037,aut032,23
640,can033,uru026,70
640,bel031,ned030,48
640,egy023,nor029,58
641,den033,chi025,27
641,svk037,fra042,51
641,aut033,kor018,5
641,esp039,can031,30
642,sen027,cro036,14
642,mar030,tur029,2
642,mar031,eng071,79
642,uru028,tur030,2
643,por034,mne025,66
643,bur037,uru027,37
643,esp040,cmr035,75
643,svk038,hun024,86
644,kor019,slo026,5
644,mne026,nor030,3
644,esp041,can032,40
644,mne027,col029,21
645,esp042,cmr036,43
645,kor020,sco030,34
645,ita036,pol024,85
645,sui026,ukr037,20
646,ned031,can033,62
646,ned032,bel031,79
646,arg035,egy023,28
646,sco031,den033,62
647,bel032,svk037,70
647,esp043,aut033,56
647,bel033,esp039,43
647,can034,sen027,69
648,can035,mar030,34
648,bra036,mar031,57
648,ger059,uru028,14
648,ukr038,por034,58
649,mne028,bur037,79
649,fra043,esp040,37
649,bel034,svk038,76
649,esp044,kor019,4
650,ned033,mne026,54
650,kor021,esp041,56
650,gha031,mne027,38
650,bra037,esp042,79
651,hun025,kor020,66
651,egy024,ita036,33
651,svk039,sui026,84
651,gha032,ned031,76
652,esp045,ned032,36
652,slo027,arg035,55
652,bur038,sco031,69
652,chi026,bel032,88
653,swe030,esp043,79
653,jap033,bel033,77
653,esp046,can034,86
653,srb035,can035,35
654,por035,bra036,18
654,uru029,ger059,55
654,wal028,ukr038,50
654,pol025,mne028,75
655,uru030,fra043,33
655,por036,bel034,52
655,eng072,esp044,52
655,bra038,ned033,41
656,fra044,kor021,76
656,mne029,gha031,69
656,por037,bra037,11
656,ecu032,hun025,81
657,nor031,egy024,74
657,cmr037,svk039,85
657,pol026,gha032,23
657,ned034,esp045,11
658,eng073,slo027,89
658,esp047,bur038,86
658,kor022,chi026,21
658,bra039,swe030,80
659,svk040,jap033,34
659,chi027,esp046,39
659,sui027,srb035,62
659,bel035,por035,65
660,hun026,uru029,26
660,wal029,wal028,55
660,sen028,pol025,10
660,can036,uru030,2
661,fra045,por036,48
661,hun027,eng072,46
661,col030,bra038,14
661,nor032,fra044,89
662,aut034,mne029,19
662,bra040,por037,69
662,eng074,ecu032,30
662,slo028,nor031,17
663,jap034,cmr037,77
663,ukr039,pol026,16
663,slo029,ned034,32
663,cro037,eng073,79
664,bur039,esp047,37
664,slo030,kor022,57
664,srb036,bra039,60
664,svk041,svk040,3
665,gha033,chi027,38
665,col031,sui027,72
665,cmr038,bel035,65
665,kor023,hun026,44
666,cmr039,wal029,3
666,por038,sen028,58
666,ned035,can036,38
666,ned036,fra045,77
667,sen029,hun027,14
667,cro038,col030,34
667,nor033,nor032,72
667,jap035,aut034,4
668,nor034,bra040,89
668,esp048,eng074,65
668,ecu033,slo028,77
668,chi028,jap034,33
669,ecu034,ukr039,72
669,svk042,slo029,33
669,mne030,cro037,16
669,swe031,bur039,71
670,egy025,slo030,62
670,ned037,srb036,12
670,ita037,svk041,57
670,ger060,gha033,45
671,chi029,col031,88
671,ger061,cmr038,40
671,wal030,kor023,27
671,chi030,cmr039,42
672,gha034,por038,3
672,bur040,ned035,14
672,sui028,ned036,16
672,egy026,sen029,30
673,bel036,cro038,55
673,srb037,nor033,53
673,jap036,jap035,64
673,bur041,nor034,22
674,hun028,esp048,47
674,can037,ecu033,59
674,sco032,chi028,45
674,chi031,ecu034,59
675,sen030,svk042,2
675,fra046,mne030,21
675,den034,swe031,39
675,aut035,egy025,32
676,sco033,ned037,44
676,egy027,ita037,30
676,srb038,ger060,23
676,den035,chi029,11
677,svk043,ger061,43
677,nor035,wal030,30
677,cmr040,chi030,88
677,cmr041,gha034,33
678,ger062,bur040,61
678,bel037,sui028,63
678,uru031,egy026,49
678,aut036,bel036,39
679,col032,srb037,81
679,ukr040,jap036,44
679,esp049,bur041,50
679,sen031,hun028,59
680,ned038,can037,27
680,arg036,sco032,16
680,can038,chi031,86
680,esp050,sen030,6
681,tur031,fra046,35
681,bel038,den034,31
681,sui029,aut035,38
681,bra041,sco033,69
682,can039,egy027,77
682,wal031,srb038,73
682,bel039,den035,84
682,sco034,svk043,90
683,ukr041,nor035,39
683,uru032,cmr040,52
683,bel040,cmr041,3
683,eng075,ger062,1
684,srb039,bel037,83
684,chi032,uru031,84
684,gha035,aut036,19
684,den036,col032,67
685,tur032,ukr040,23
685,arg037,esp049,11
685,sco035,sen031,84
685,por039,ned038,3
686,esp051,arg036,61
686,ger063,can038,55
686,col033,esp050,13
686,kor024,tur031,17
687,wal032,bel038,88
687,sen032,sui029,52
687,esp052,bra041,37
687,ger064,can039,3
688,sen033,wal031,50
688,can040,bel039,60
688,nor036,sco034,51
688,mar032,ukr041,27
689,pol027,uru032,19
689,sen034,bel040,51
689,col034,eng075,69
689,ned039,srb039,55
690,slo031,chi032,82
690,jap037,gha035,35
690,den037,den036,50
690,mar033,tur032,74
691,aut037,arg037,50
691,swe032,sco035,64
691,ger065,por039,7
691,hun029,esp051,63
692,can041,ger063,84
692,col035,col033,2
692,ned040,kor024,88
692,chi033,wal032,62
693,jap038,sen032,16
693,sen035,esp052,85
693,cmr042,ger064,24
693,sco036,sen033,52
694,sco037,can040,61
694,jap039,nor036,69
694,wal033,mar032,23
694,gha036,pol027,18
695,sco038,sen034,1
695,jap040,col034,47
695,hun030,ned039,85
695,fra047,slo031,68
696,col036,jap037,90
696,eng076,den037,51
696,bur042,mar033,85
696,swe033,aut037,53
697,gha037,swe032,30
697,bur043,ger065,28
697,ukr042,hun029,28
697,aut038,can041,90
698,srb040,col035,59
698,kor025,ned040,58
698,den038,chi033,51
698,slo032,jap038,58
699,wal034,sen035,57
699,aut039,cmr042,6
699,ecu035,sco036,16
699,ecu036,sco037,31
700,ned041,jap039,46
700,ger066,wal033,41
700,bra042,gha036,77
700,cmr043,sco038,46
701,ita038,jap040,10
701,bra043,hun030,48
701,sen036,fra047,45
701,jap041,col036,7
702,can042,eng076,46
702,ger067,bur042,62
702,chi034,swe033,73
702,arg038,gha037,49
703,jap042,bur043,11
703,gha038,ukr042,69
703,pol028,aut038,8
703,sui030,srb040,11
704,chi035,kor025,55
704,bra044,den038,88
704,cmr044,slo032,90
704,kor026,wal034,73
705,nor037,aut039,53
705,slo033,ecu035,67
705,mar034,ecu036,23
705,wal035,ned041,87
706,kor027,ger066,58
706,can043,bra042,36
706,mne031,cmr043,49
706,wal036,ita038,57
707,nor038,bra043,84
707,srb041,sen036,75
707,eng077,jap041,44
707,bur044,can042,29
708,nor039,ger067,85
708,kor028,chi034,7
708,srb042,arg038,3
708,fra048,jap042,66
709,por040,gha038,33
709,eng078,pol028,19
709,ger068,sui030,10
709,nor040,chi035,83
710,fra049,bra044,53
710,bur045,cmr044,53
710,svk044,kor026,81
710,jap043,nor037,44
711,fra050,slo033,35
711,col037,mar034,76
711,sco039,wal035,32
711,ukr043,kor027,40
712,ita039,can043,15
712,slo034,mne031,40
712,ger069,wal036,12
712,ger070,nor038,18
713,gha039,srb041,63
713,pol029,eng077,24
713,mne032,bur044,28
713,can044,nor039,67
714,jap044,kor028,64
714,can045,srb042,8
714,col038,fra048,71
714,mne033,por040,35
715,egy028,eng078,30
715,uru033,ger068,70
715,sen037,nor040,23
715,arg039,fra049,51
716,swe034,bur045,30
716,ned042,svk044,47
716,por041,jap043,5
716,pol030,fra050,43
717,bra045,col037,77
717,esp053,sco039,17
717,egy029,ukr043,42
717,esp054,ita039,19
718,egy030,slo034,33
718,bel041,ger069,82
718,arg040,ger070,34
718,jap045,gha039,8
719,col039,pol029,76
719,can046,mne032,47
719,ecu037,can044,16
719,jap046,jap044,74
720,ukr044,can045,89
720,slo035,col038,22
720,uru034,mne033,31
720,bra046,egy028,89
721,fra051,uru033,6
721,nor041,sen037,72
721,sco040,arg039,63
721,fra052,swe034,3
722,sui031,ned042,12
722,bra047,por041,87
722,tur033,pol030,62
722,uru035,bra045,18
723,egy031,esp053,73
723,hun031,egy029,14
723,svk045,esp054,39
723,slo036,egy030,84
724,ecu038,bel041,78
724,uru036,arg040,59
724,sui032,jap045,38
724,mar035,col039,40
725,egy032,can046,9
725,cmr045,ecu037,64
725,egy033,jap046,82
725,kor029,ukr044,5
726,bra048,slo035,44
726,aut040,uru034,52
726,kor030,bra046,38
726,sen038,fra051,87
727,svk046,nor041,30
727,bur046,sco040,58
727,sco041,fra052,84
727,cmr046,sui031,60
728,col040,bra047,4
728,por042,tur033,64
728,ger071,uru035,81
728,chi036,egy031,5
729,col041,hun031,61
729,slo037,svk045,46
729,nor042,slo036,15
729,aut041,ecu038,48
730,bur047,uru036,16
730,cmr047,sui032,6
730,bur048,mar035,24
730,nor043,egy032,12
731,srb043,cmr045,78
731,tur034,egy033,71
731,chi037,kor029,77
731,chi038,bra048,16
732,egy034,aut040,40
732,den039,kor030,1
732,chi039,sen038,72
732,uru037,svk046,69
733,sen039,bur046,45
733,bur049,sco041,89
733,sco042,cmr046,4
733,hun032,col040,87
734,bra049,por042,74
734,bra050,ger071,36
734,col042,chi036,9
734,nor044,col041,77
735,mar036,slo037,83
735,mne034,nor042,20
735,kor031,aut041,63
735,ecu039,bur047,9
736,pol031,cmr047,23
736,tur035,bur048,34
736,tur036,nor043,72
736,sui033,srb043,14
737,cro039,tur034,1
737,col043,chi037,52
737,ger072,chi038,44
737,nor045,egy034,50
738,egy035,den039,21
738,por043,chi039,13
738,col044,uru037,30
738,mar037,sen039,66
739,ukr045,bur049,9
739,tur037,sco042,27
739,cmr048,hun032,44
739,bur050,bra049,30
740,fra053,bra050,15
740,bra051,col042,51
740,aut042,nor044,86
740,gha040,mar036,78
741,tur038,mne034,35
741,mar038,kor031,61
741,esp055,ecu039,74
741,mne035,pol031,68
742,fra054,tur035,2
742,mne036,tur036,58
742,eng079,sui033,7
742,esp000,cro039,26
743,fra000,col043,14
743,bra000,ger072,79
743,jap000,nor045,44
743,ukr000,egy035,84
744,eng000,por043,64
744,ita000,col044,58
744,gha000,mar037,5
744,ger000,ukr045,37
745,nor000,tur037,2
745,bel000,cmr048,62
745,bra001,bur050,74
745,eng001,fra053,86
746,bra002,bra051,60
746,eng002,aut042,51
746,srb000,gha040,83
746,bra003,tur038,70
747,eng003,mar038,61
747,esp001,esp055,84
747,eng004,mne035,46
747,eng005,fra054,63
748,arg000,mne036,45
748,ecu000,eng079,21
748,eng006,esp000,38
748,eng007,fra000,16
749,eng008,bra000,85
749,ukr001,jap000,3
749,sen000,ukr000,44
749,bra004,eng000,26
750,ned000,ita000,7
750,eng009,gha000,33
750,sco000,ger000,5
750,kor000,nor000,53
751,arg001,bel000,64
751,col000,bra001,49
751,por000,eng001,16
751,egy000,bra002,43
752,ned001,eng002,61
752,hun000,srb000,13
752,eng010,bra003,85
752,eng011,eng003,49
753,uru000,esp001,30
753,bra005,eng004,46
753,por001,eng005,39
753,eng012,arg000,87
754,sui000,ecu000,82
754,eng013,eng006,19
754,ned002,eng007,58
754,cro000,eng008,33
755,esp002,ukr001,85
755,por002,sen000,64
755,bel001,bra004,81
755,eng014,ned000,20
756,eng015,eng009,32
756,bel002,sco000,21
756,arg002,kor000,28
756,nor001,arg001,83
757,cmr000,col000,26
757,eng016,por000,47
757,fra001,egy000,77
757,eng017,ned001,4
758,arg003,hun000,74
758,bra006,eng010,38
758,eng018,eng011,32
758,por003,uru000,65
759,arg004,bra005,8
759,eng019,por001,73
759,den000,eng012,46
759,eng020,sui000,69
760,eng021,eng013,27
760,ita001,ned002,83
760,arg005,cro000,8
760,bra007,esp002,15
761,swe000,por002,15
761,eng022,bel001,17
761,bra008,eng014,77
761,jap001,eng015,16
762,ger001,bel002,17
762,arg006,arg002,34
762,uru001,nor001,50
762,wal000,cmr000,42
763,ukr002,eng016,81
763,ger002,fra001,6
763,fra002,eng017,63
763,esp003,arg003,23
764,fra003,bra006,5
764,fra004,eng018,9
764,uru002,por003,72
764,ger003,arg004,38
765,eng023,eng019,41
765,cro001,den000,76
765,bra009,eng020,43
765,bra010,eng021,88
766,bra011,ita001,75
766,aut000,arg005,46
766,ger004,bra007,15
766,esp004,swe000,52
767,uru003,eng022,52
767,fra005,bra008,71
767,por004,jap001,3
767,ger005,ger001,23
768,esp005,arg006,34
768,esp006,uru001,4
768,por005,wal000,89
768,ned003,ukr002,21
769,bra012,ger002,42
769,esp007,fra002,32
769,pol000,esp003,52
769,slo000,fra003,77
770,esp008,fra004,77
770,uru004,uru002,45
770,uru005,ger003,88
770,mne000,eng023,89
771,arg007,cro001,58
771,esp009,bra009,75
771,esp010,bra010,67
771,esp011,bra011,3
772,fra006,aut000,4
772,esp012,ger004,69
772,ned004,esp004,54
772,arg008,uru003,61
773,ger006,fra005,85
773,fra007,por004,63
773,kor001,ger005,77
773,ned005,esp005,55
774,eng024,esp006,18
774,can000,por005,73
774,ger007,ned003,34
774,ger008,bra012,90
775,aut001,esp007,80
775,ger009,pol000,66
775,ger010,slo000,58
775,ger011,esp008,30
776,ger012,uru004,80
776,fra008,uru005,39
776,eng025,mne000,70
776,sui001,arg007,35
777,ger013,esp009,69
777,ger014,esp010,45
777,ned006,esp011,49
777,ger015,fra006,35
778,aut002,esp012,71
778,eng026,ned004,88
778,ger016,arg008,4
778,ger017,ger006,72
779,ger018,fra007,79
779,ger019,kor001,27
779,ger020,ned005,66
779,ger021,eng024,84
780,bur000,can000,15
780,ecu001,ger007,76
780,sui002,ger008,58
780,esp013,aut001,61
781,ned007,ger009,57
781,ger022,ger010,36
781,cro002,ger011,90
781,ger023,ger012,76
782,mar000,fra008,47
782,sui003,eng025,73
782,fra009,sui001,27
782,ita002,ger013,19
783,ned008,ger014,56
783,tur000,ned006,17
783,col001,ger015,63
783,ned009,aut002,6
784,ita003,eng026,16
784,ita004,ger016,14
784,bra013,ger017,84
784,ita005,ger018,48
785,fra010,ger019,51
785,chi000,ger020,86
785,arg009,ger021,47
785,ita006,bur000,30
786,mar001,ecu001,14
786,fra011,sui002,22
786,svk000,esp013,85
786,bra014,ned007,22
787,por006,ger022,12
787,por007,cro002,79
787,kor002,ger023,52
787,por008,mar000,1
788,fra012,sui003,17
788,fra013,fra009,41
788,esp014,ita002,39
788,uru006,ned008,56
789,esp015,tur000,48
789,por009,col001,19
789,arg010,ned009,43
789,aus000,ita003,58
790,swe001,ita004,24
790,pol001,bra013,66
790,fin000,ita005,59
790,esp016,fra010,1
791,eng027,chi000,9
791,bra015,arg009,60
791,eng028,ita006,74
791,eng029,mar001,20
792,fra014,fra011,70
792,fra015,svk000,70
792,eng030,bra014,75
792,eng031,por006,2
793,esp017,por007,36
793,pol002,kor002,29
793,eng032,por008,49
793,fra016,fra012,42
794,eng033,fra013,88
794,eng034,esp014,83
794,eng035,uru006,53
794,eng036,esp015,56
795,ita007,por009,42
795,eng037,arg010,68
795,eng038,aus000,12
795,fra017,swe001,13
796,jam000,pol001,71
796,arg011,fin000,89
796,eng039,esp016,55
796,col002,eng027,42
797,eng040,bra015,59
797,ned010,eng028,71
797,eng040,eng029,44
797,swe002,fra014,7
798,hun001,fra015,31
798,can001,eng030,42
798,den001,eng031,72
798,svk001,esp017,3
799,por010,pol002,17
799,cmr001,eng032,40
799,por011,fra016,74
799,ger024,eng033,25
800,swe003,eng034,43
800,arg012,eng035,21
800,eng041,eng036,47
800,can002,ita007,30
801,ukr003,eng037,82
801,ukr004,eng038,1
801,swe004,fra017,42
801,uru007,jam000,51
802,ned011,arg011,33
802,mne001,eng039,55
802,mne002,col002,64
802,gha001,eng040,22
803,svk002,ned010,26
803,hun002,eng040,28
803,mar002,swe002,35
803,hun003,hun001,15
804,col003,can001,13
804,esp018,den001,50
804,can003,svk001,85
804,ned012,por010,76
805,aut003,cmr001,51
805,chi001,por011,16
805,ita008,ger024,4
805,esp000,swe003,73
806,fra000,arg012,49
806,bra000,eng041,48
806,jap000,can002,15
806,ukr000,ukr003,36
807,eng000,ukr004,70
807,ita000,swe004,75
807,gha000,uru007,51
807,ger000,ned011,64
808,nor000,mne001,26
808,bel000,mne002,48
808,bra001,gha001,83
808,eng001,svk002,72
809,bra002,hun002,90
809,eng002,mar002,59
809,srb000,hun003,37
809,bra003,col003,46
810,eng003,esp018,43
810,esp001,can003,80
810,eng004,ned012,67
810,eng005,aut003,48
811,arg000,chi001,37
811,ecu000,ita008,33
811,eng006,esp000,82
811,eng007,fra000,58
812,eng008,bra000,48
812,ukr001,jap000,50
812,sen000,ukr000,51
812,bra004,eng000,85
813,ned000,ita000,85
813,eng009,gha000,18
813,sco000,ger000,12
813,kor000,nor000,62
814,arg001,bel000,64
814,col000,bra001,60
814,por000,eng001,25
814,egy000,bra002,15
815,ned001,eng002,30
815,hun000,srb000,24
815,eng010,bra003,86
815,eng011,eng003,32
816,uru000,esp001,76
816,bra005,eng004,69
816,por001,eng005,4
816,eng012,arg000,2
817,sui000,ecu000,81
817,eng013,eng006,85
817,ned002,eng007,8
817,cro000,eng008,14
818,esp002,ukr001,21
818,por002,sen000,84
818,bel001,bra004,67
818,eng014,ned000,85
819,eng015,eng009,6
819,bel002,sco000,58
819,arg002,kor000,15
819,nor001,arg001,66
820,cmr000,col000,14
820,eng016,por000,2
820,fra001,egy000,49
820,eng017,ned001,13
821,arg003,hun000,51
821,bra006,eng010,37
821,eng018,eng011,19
821,por003,uru000,7
822,arg004,bra005,3
822,eng019,por001,8
822,den000,eng012,19
822,eng020,sui000,28
823,eng021,eng013,39
823,ita001,ned002,62
823,arg005,cro000,24
823,bra007,esp002,32
824,swe000,por002,28
824,eng022,bel001,5
824,bra008,eng014,45
824,jap001,eng015,5
825,ger001,bel002,73
825,arg006,arg002,89
825,uru001,nor001,15
825,wal000,cmr000,48
826,ukr002,eng016,12
826,ger002,fra001,9
826,fra002,eng017,82
826,esp003,arg003,18
827,fra003,bra006,86
827,fra004,eng018,8
827,uru002,por003,71
827,ger003,arg004,66
828,eng023,eng019,54
828,cro001,den000,10
828,bra009,eng020,3
828,bra010,eng021,27
829,bra011,ita001,69
829,aut000,arg005,57
829,ger004,bra007,5
829,esp004,swe000,52
830,uru003,eng022,22
830,fra005,bra008,37
830,por004,jap001,9
