782,CHE,0,62,25,6,2,4
783,CRY,0,36,30,21,4,6
784,FUL,1,54,21,18,18,2
785,NOT,0,17,18,12,2,6
786,TOT,4,40,10,6,4,4
787,LIV,1,55,22,17,13,3
788,ARS,3,19,28,19,18,0
789,CHE,3,25,25,16,19,7
790,LIV,3,31,18,14,4,4
791,CRY,3,22,18,4,12,4
792,BUR,0,22,18,7,20,3
793,SHE,3,49,15,4,2,7
794,MCI,0,63,25,25,18,4
795,CRY,1,39,20,2,3,2
796,LIV,1,44,11,6,17,5
797,BOU,0,61,22,8,8,7
798,WOL,3,70,20,17,9,3
799,FUL,2,47,10,10,10,3
800,MUN,0,29,30,3,11,0
801,NEW,4,15,26,8,17,3
802,BRE,1,51,21,6,17,1
803,ARS,2,62,14,13,3,1
804,CHE,0,40,26,6,3,7
805,LUT,3,46,17,2,7,1
806,LIV,1,58,15,2,16,3
807,NEW,2,57,24,2,12,6
808,BRE,3,60,13,12,20,7
809,EVE,1,45,18,5,20,1
810,AST,0,32,25,11,12,6
811,ARS,2,41,23,7,11,3
812,BRE,3,51,25,3,2,2
813,TOT,1,71,17,15,18,3
814,SHE,4,28,16,2,2,3
815,MCI,1,25,29,24,16,3
816,FUL,3,36,21,6,20,1
817,MCI,2,32,11,9,12,4
818,SHE,3,52,17,2,19,5
819,CRY,3,25,29,22,9,5
820,LIV,4,35,30,23,11,7
821,WOL,2,36,14,12,6,4
822,BUR,0,66,21,17,5,3
823,MUN,4,70,22,12,19,6
824,EVE,4,62,26,17,11,1
825,FUL,2,44,18,17,7,7
826,BOU,0,16,29,11,10,2
827,MCI,4,27,24,3,7,5
828,BHA,3,40,24,5,19,5
829,NEW,2,61,10,10,9,6
830,CHE,3,40,27,22,20,7
831,BUR,2,29,13,6,10,4
832,LUT,4,23,22,12,5,7
833,BRE,3,52,28,17,3,2
834,NEW,1,59,18,8,19,4
835,BUR,4,66,17,13,12,3
836,MCI,3,36,16,14,12,1
837,ARS,1,54,17,15,4,0
838,CRY,1,54,13,1,8,7
839,CHE,4,43,23,19,3,3
840,AST,4,28,18,9,5,7
841,CHE,0,55,29,28,20,6
842,ARS,2,50,24,24,15,3
843,MCI,4,44,25,18,10,5
844,ARS,4,30,10,6,2,3
845,AST,1,34,16,8,14,4
846,AST,4,23,21,19,14,3
847,NEW,2,73,21,9,13,0
848,LIV,3,25,30,26,18,2
849,BHA,4,49,29,16,20,0
850,ARS,3,54,17,13,11,1
851,WES,2,26,25,1,19,1
852,CHE,4,32,29,7,10,6
853,BOU,2,21,19,6,2,1
854,CHE,4,43,19,4,3,4
855,NOT,3,46,23,3,10,1
856,NOT,1,25,11,3,19,6
857,WOL,4,41,25,21,20,5
858,LIV,1,40,11,8,12,6
859,LIV,2,24,17,8,12,1
860,LIV,1,63,29,11,12,7
861,WES,3,75,21,19,16,4
862,WES,4,30,30,5,15,2
863,BUR,4,48,11,11,19,2
864,BUR,0,34,12,10,16,1
865,TOT,1,51,12,6,13,6
866,ARS,4,36,11,10,13,1
867,NEW,0,72,16,11,7,4
868,BHA,3,36,18,16,11,1
869,NEW,1,68,22,13,15,5
870,MCI,3,36,26,21,6,1
871,BOU,0,53,24,13,6,5
872,FUL,2,56,14,8,13,0
873,TOT,0,65,17,14,12,3
874,BOU,0,43,30,7,13,4
875,NOT,2,31,25,17,17,1
876,MUN,4,57,23,14,9,3
877,LIV,2,45,26,2,13,0
878,NEW,3,55,28,17,18,1
879,BUR,2,30,27,1,5,6
880,EVE,4,46,25,12,5,1
881,WOL,3,71,27,10,10,0
882,AST,0,21,17,5,20,6
883,WOL,3,16,18,1,19,4
884,NEW,0,40,15,11,17,2
885,WES,0,57,19,4,11,6
886,SHE,0,19,12,9,17,6
887,FUL,0,42,29,29,11,0
888,AST,2,47,30,24,14,7
889,TOT,0,71,17,5,16,5
890,SHE,3,50,30,6,9,5
891,BHA,2,65,10,5,17,5
892,MUN,0,30,19,1,12,6
893,TOT,0,46,21,14,16,3
894,BOU,2,16,22,17,20,4
895,CRY,1,27,26,19,4,3
896,EVE,2,38,25,23,10,0
897,WES,1,73,15,5,13,2
898,CHE,0,34,11,2,19,4
899,BHA,2,50,26,15,8,3
900,SHE,1,41,11,10,14,0
901,ARS,0,65,29,27,12,2
902,WOL,0,47,26,19,2,6
903,MCI,4,71,24,5,15,2
904,AST,4,15,29,17,6,2
905,BHA,0,72,22,2,11,0
906,LIV,2,75,21,18,17,0
907,BOU,4,48,30,25,14,7
908,BUR,0,51,26,11,14,5
909,BHA,0,67,30,12,7,7
910,MUN,2,28,30,4,18,5
911,BOU,0,45,21,5,10,4
912,MUN,3,33,11,2,11,5
913,SHE,0,46,25,2,10,6
914,BHA,4,65,30,8,17,3
915,NOT,0,40,16,4,8,3
916,CRY,0,74,15,14,20,7
917,CHE,2,45,28,4,20,2
918,NOT,1,75,19,8,15,6
919,CRY,3,50,16,1,3,5
920,ARS,1,17,23,3,2,0
921,BOU,3,49,16,6,2,3
922,MUN,2,49,18,10,15,1
923,TOT,3,46,23,5,3,0
924,SHE,4,63,20,14,9,6
925,BHA,4,52,12,5,10,3
926,FUL,0,45,15,2,9,5
927,TOT,1,17,30,26,4,7
928,EVE,4,71,20,18,13,5
929,EVE,2,27,21,19,20,6
930,CRY,3,65,18,5,18,3
931,WOL,3,55,28,17,6,7
932,EVE,1,75,28,9,12,3
933,BOU,4,74,30,28,18,1
934,LUT,1,16,21,14,9,4
935,ARS,3,17,19,12,10,0
936,TOT,1,49,20,2,3,5
937,WES,1,18,26,5,18,6
938,WES,1,74,19,15,4,2
939,NOT,1,70,26,19,4,5
940,WOL,4,58,11,1,17,4
941,MUN,0,34,23,11,4,0
942,FUL,4,35,17,15,20,3
943,NOT,3,73,24,23,8,3
944,BHA,2,35,10,5,5,7
945,TOT,2,24,18,13,14,2
946,BOU,1,59,21,17,5,0
947,BUR,4,32,28,17,2,1
948,BOU,2,20,20,16,10,5
949,MCI,1,16,12,10,12,0
950,BOU,2,16,24,12,9,5
951,WOL,2,22,21,2,15,2
952,CRY,2,73,29,26,10,7
953,ARS,1,70,21,17,12,2
954,BUR,1,69,10,3,11,4
955,NOT,1,56,27,11,13,5
956,LIV,2,31,16,12,5,7
957,FUL,2,63,24,10,20,0
958,LUT,0,30,28,5,12,7
959,LIV,2,29,30,23,4,6
960,BOU,0,29,22,5,17,1
961,MCI,2,62,23,2,17,5
962,BUR,3,51,22,15,3,3
963,NOT,4,68,20,9,20,1
964,LUT,0,69,25,12,15,1
965,BUR,4,40,14,8,7,7
966,WES,3,51,25,10,15,0
967,MCI,4,69,30,2,3,4
968,LUT,0,34,13,6,13,3
969,NEW,2,21,18,2,6,3
970,CRY,3,57,21,3,9,1
971,CRY,4,55,14,5,15,4
972,MUN,3,39,22,15,14,4
973,AST,1,16,16,12,8,4
974,BRE,1,57,12,12,12,1
975,EVE,1,34,14,14,9,5
976,ARS,1,75,13,8,19,7
977,BUR,3,28,23,16,15,5
978,ARS,2,26,22,4,17,5
979,LUT,2,33,11,8,2,5
980,AST,0,52,27,14,12,1
981,ARS,4,30,29,4,17,7
982,FUL,2,17,10,9,8,2
983,BHA,4,30,21,13,5,2
984,MCI,4,65,10,7,8,5
985,NEW,2,47,16,13,15,5
986,CHE,4,49,20,19,6,0
987,FUL,4,70,14,5,5,1
988,WOL,1,28,14,5,14,6
989,AST,4,21,20,7,16,5
990,BRE,3,46,17,7,19,6
991,EVE,1,71,28,5,4,1
992,LUT,1,68,26,25,4,6
993,BHA,4,69,16,14,20,4
994,CRY,1,16,16,9,17,2
995,WES,2,66,30,2,2,2
996,BUR,3,72,11,10,13,2
997,NOT,0,66,13,10,15,0
998,FUL,1,25,24,10,19,5
999,BRE,4,60,18,16,3,7
1000,FUL,1,47,14,13,5,4
1001,WES,0,25,22,2,17,3
1002,MUN,2,73,12,4,9,6
1003,BOU,4,61,15,12,13,4
1004,NOT,3,73,25,15,5,3
1005,WOL,4,61,29,19,17,3
1006,BRE,3,37,11,4,13,3
1007,EVE,0,22,23,1,18,4
1008,MCI,3,46,20,4,4,1
1009,WES,3,63,26,13,4,7
1010,TOT,0,40,30,21,17,5
1011,CHE,4,47,27,4,7,7
1012,LIV,3,56,10,7,11,1
1013,NOT,4,44,13,6,20,0
1014,TOT,4,53,10,7,6,5
1015,LIV,0,22,21,10,7,2
1016,NOT,2,30,20,15,13,2
1017,BUR,0,18,16,8,19,3
1018,EVE,1,33,16,9,17,2
1019,CHE,2,26,11,10,16,7
1020,TOT,0,39,30,14,19,1
1021,WOL,0,56,13,7,20,0
1022,MCI,0,70,19,2,16,7
1023,ARS,3,27,30,10,13,3
1024,NEW,0,52,22,5,17,3
1025,CRY,3,67,12,4,16,0
1026,CHE,0,24,30,5,7,4
1027,BHA,2,28,10,1,18,7
1028,MCI,0,15,23,6,6,6
1029,CHE,1,21,17,17,9,1
1030,FUL,3,16,16,1,9,5
1031,MUN,0,65,27,7,15,0
1032,EVE,1,66,24,23,11,1
1033,BUR,1,39,12,12,5,7
1034,CHE,1,39,25,4,3,6
1035,CHE,4,39,28,12,17,1
1036,CRY,2,71,14,14,6,7
1037,WOL,1,33,25,7,3,6
1038,TOT,1,23,27,27,7,4
1039,MUN,3,40,13,7,14,3
1040,TOT,0,74,10,3,16,5
1041,FUL,2,55,16,9,6,1
1042,NEW,4,56,22,22,19,7
1043,CRY,3,19,21,2,5,5
1044,NEW,4,47,28,5,17,0
1045,SHE,4,47,20,7,18,0
1046,WOL,2,41,21,4,14,4
1047,NOT,0,73,18,5,17,7
1048,SHE,3,73,27,17,17,4
1049,EVE,3,26,29,13,10,1
1050,CHE,3,54,24,4,7,7
1051,ARS,0,54,21,4,11,7
1052,LIV,4,69,25,6,11,2
1053,BUR,3,16,27,4,3,7
1054,BUR,3,43,15,6,3,3
1055,EVE,2,62,16,10,18,2
1056,NOT,2,64,16,13,18,6
1057,NEW,2,59,26,18,15,4
1058,NEW,2,24,29,20,15,1
1059,NEW,0,44,12,4,10,3
1060,AST,4,60,25,25,3,0
1061,BRE,0,72,29,13,7,0
1062,WOL,4,67,24,11,7,4
1063,MUN,3,47,30,15,17,5
1064,CHE,3,65,12,6,7,5
1065,BUR,3,24,25,20,11,6
1066,NEW,4,16,14,6,13,0
1067,WOL,0,48,28,24,5,7
1068,ARS,0,34,14,1,4,6
1069,ARS,1,23,14,3,20,4
1070,MUN,1,38,17,4,8,0
1071,FUL,0,74,21,12,16,1
1072,FUL,2,47,23,16,2,5
1073,MUN,0,18,30,14,18,2
1074,EVE,0,39,15,12,14,0
1075,BOU,0,18,30,20,2,5
1076,BUR,3,28,28,23,18,2
1077,CRY,4,46,29,16,7,6
1078,EVE,0,52,20,4,6,2
1079,LIV,0,51,18,2,6,5
1080,NOT,0,21,29,22,2,2
1081,FUL,3,40,16,15,4,4
1082,NOT,3,59,18,16,13,1
1083,ARS,2,49,22,21,17,0
1084,BRE,1,40,20,15,15,4
1085,AST,2,26,12,3,17,4
1086,WES,4,29,29,15,17,5
1087,AST,4,70,29,5,12,6
1088,LIV,1,46,18,15,7,1
1089,AST,1,42,23,18,15,6
1090,NEW,4,36,14,14,17,0
1091,BUR,2,26,22,14,10,5
1092,BUR,3,22,12,4,14,3
1093,BOU,3,36,14,8,11,2
1094,CRY,4,20,27,22,13,0
1095,CRY,3,51,15,7,14,4
1096,NOT,0,15,25,23,12,7
1097,WES,4,67,14,5,2,1
1098,ARS,3,15,30,13,3,4
1099,ARS,4,29,19,16,4,1
1100,LUT,1,71,26,20,3,2
1101,FUL,0,66,11,2,17,1
1102,CHE,3,37,15,15,5,7
1103,WES,2,63,28,19,5,6
1104,NEW,1,35,30,30,9,6
1105,BHA,2,66,28,1,2,2
1106,EVE,3,20,20,10,10,2
1107,LUT,0,67,20,17,9,4
1108,WES,0,64,14,6,11,2
1109,BUR,1,49,15,15,11,4
1110,SHE,2,44,16,2,13,7
1111,CHE,0,17,21,18,12,2
1112,ARS,0,33,20,18,14,5
1113,WOL,3,17,23,1,7,7
1114,MCI,0,23,29,11,11,0
1115,ARS,2,21,15,4,3,6
1116,WES,3,70,13,1,16,6
1117,MCI,0,51,22,5,7,3
1118,BHA,4,36,22,3,5,7
1119,NEW,0,37,14,1,15,7
1120,AST,4,20,11,10,11,4
1121,BOU,4,49,20,17,19,6
1122,ARS,3,55,12,5,12,5
1123,SHE,1,33,29,3,11,4
1124,NOT,4,56,21,2,2,2
1125,MCI,3,47,27,16,17,6
1126,NEW,2,26,25,11,12,4
1127,MUN,3,61,27,13,2,4
1128,TOT,3,29,19,3,20,2
1129,BRE,1,68,12,1,11,6
1130,BHA,1,73,29,11,6,7
1131,EVE,0,26,25,5,12,5
1132,WES,0,71,25,13,7,5
1133,TOT,2,40,12,12,4,6
1134,LIV,3,74,16,14,15,5
1135,MUN,0,27,12,3,13,7
1136,BOU,0,63,10,5,18,5
1137,NEW,2,21,24,11,15,5
1138,AST,2,25,18,11,15,5
1139,NEW,0,48,28,14,2,7
1140,NOT,2,35,21,18,3,6
1141,WOL,3,20,13,6,8,1
1142,MUN,4,51,24,6,16,1
1143,LUT,2,23,12,7,13,2
1144,LUT,1,37,21,2,2,0
1145,LUT,2,56,19,9,13,5
1146,LUT,2,62,24,7,7,3
1147,LIV,0,34,17,9,19,3
1148,LIV,4,38,24,19,14,0
1149,WOL,3,69,16,9,9,6
1150,AST,4,22,14,11,6,0
1151,BHA,0,17,11,4,11,1
1152,BOU,3,64,29,27,15,4
1153,CHE,3,53,27,11,15,7
1154,BHA,4,30,26,9,7,3
1155,BUR,1,22,24,20,2,1
1156,EVE,2,34,26,18,12,4
1157,FUL,2,26,18,18,17,0
1158,LUT,4,70,12,6,8,4
1159,WES,1,27,23,7,2,2
1160,WOL,0,40,23,9,12,3
1161,EVE,0,44,12,2,15,0
1162,BOU,3,38,19,1,5,1
1163,BRE,4,69,22,7,17,6
1164,AST,2,70,20,5,5,3
1165,LUT,1,65,19,11,7,2
1166,AST,3,39,17,5,9,5
1167,WES,1,44,11,1,15,1
1168,CHE,4,20,15,8,8,2
1169,NEW,4,34,13,4,2,0
1170,NEW,2,51,17,15,8,6
1171,CRY,4,30,27,17,11,6
1172,MCI,2,19,20,7,7,1
1173,NEW,0,23,15,6,16,4
1174,BHA,2,38,18,2,20,5
1175,BOU,1,44,20,15,4,4
1176,TOT,4,41,29,27,5,4
1177,NEW,0,28,14,5,2,2
1178,MUN,0,62,21,9,10,2
1179,MCI,0,41,22,15,15,6
1180,EVE,1,52,22,16,8,2
1181,SHE,2,72,13,6,12,3
1182,NOT,1,71,10,8,17,0
1183,BOU,3,40,17,8,14,5
1184,MCI,2,42,18,11,6,5
1185,SHE,2,21,19,6,20,4
1186,BRE,1,28,14,7,14,4
1187,AST,1,21,17,7,20,3
1188,NEW,0,15,21,7,10,0
1189,WOL,4,71,20,11,17,0
1190,LIV,3,68,30,6,12,4
1191,NEW,4,34,19,14,17,5
1192,WOL,0,15,11,6,20,3
1193,SHE,4,70,11,8,13,2
1194,ARS,0,71,13,10,11,3
1195,BRE,2,30,23,6,10,6
1196,AST,0,26,17,5,9,7
1197,WOL,1,66,16,2,20,0
1198,NOT,4,51,30,22,3,1
1199,CHE,0,39,19,7,11,2
1200,WES,3,36,11,1,3,3
1201,CHE,4,63,16,6,4,6
1202,WOL,3,32,18,18,14,7
1203,MCI,4,23,21,13,2,1
1204,SHE,0,62,30,29,16,2
1205,SHE,4,75,14,11,20,0
1206,ARS,0,74,28,10,9,1
1207,BUR,4,38,19,1,3,5
1208,BRE,0,17,23,4,4,6
1209,NEW,0,48,17,7,9,6
1210,CHE,1,74,23,5,19,5
1211,ARS,2,66,13,9,2,3
1212,BUR,2,74,29,11,5,3
1213,CRY,0,69,17,8,5,2
1214,MUN,4,57,26,12,2,7
1215,FUL,4,16,13,6,3,7
1216,AST,4,63,13,13,14,2
1217,BRE,0,66,17,8,5,0
1218,WOL,2,32,22,18,20,1
1219,NOT,1,52,21,17,18,0
1220,MUN,0,31,24,15,13,5
1221,BOU,3,75,22,13,4,5
1222,LIV,0,65,13,1,10,3
1223,MCI,1,27,20,19,17,2
1224,WES,3,38,29,17,17,0
1225,BRE,2,43,13,10,6,4
1226,AST,0,67,10,1,17,1
1227,BHA,4,48,26,10,3,3
1228,FUL,1,72,28,19,9,1
1229,BHA,4,63,28,13,18,3
1230,FUL,0,60,14,14,5,0
1231,NEW,4,37,28,2,12,2
1232,SHE,3,52,26,15,10,1
1233,WES,2,37,20,15,13,7
1234,BHA,1,65,16,15,11,3
1235,AST,1,37,24,22,2,2
1236,LIV,1,53,10,8,16,2
1237,EVE,4,56,19,1,19,4
1238,CRY,4,27,30,5,4,5
1239,NOT,0,47,16,11,3,0
1240,AST,3,31,30,21,15,7
1241,MUN,1,20,17,13,12,4
1242,NOT,4,42,30,16,9,3
1243,NEW,2,19,28,25,15,2
1244,AST,0,37,15,14,10,1
1245,ARS,1,71,15,3,20,7
1246,BUR,0,37,25,17,6,6
1247,WES,3,40,10,2,14,5
1248,BRE,3,49,10,5,10,5
1249,MUN,4,26,23,19,13,6
1250,ARS,2,61,11,7,14,5
1251,MUN,0,56,25,7,6,4
1252,SHE,1,22,17,11,18,6
1253,LIV,0,27,29,16,5,6
1254,CRY,1,66,29,19,5,2
1255,FUL,4,50,14,9,17,2
1256,TOT,3,17,19,9,9,5
1257,BHA,0,61,25,13,13,4
1258,MCI,0,65,14,14,8,7
1259,NOT,2,61,16,11,11,3
1260,NOT,0,42,16,4,9,6
1261,MUN,2,72,21,1,8,2
1262,BHA,2,30,16,4,5,4
1263,AST,4,56,21,12,3,6
1264,NEW,0,69,16,4,18,6
1265,BHA,3,21,11,9,7,3
1266,ARS,2,54,16,15,3,0
1267,EVE,3,27,19,12,7,6
1268,WOL,3,37,17,11,6,0
1269,LUT,4,61,11,1,9,1
1270,BUR,1,25,25,20,18,5
1271,BHA,2,28,14,9,4,2
1272,AST,2,74,16,1,5,6
1273,EVE,4,37,24,4,20,4
1274,NOT,1,70,18,18,10,5
1275,WES,0,32,15,2,16,7
1276,TOT,3,17,27,20,5,1
1277,MUN,0,47,12,3,4,0
1278,BHA,2,61,26,19,4,6
1279,ARS,2,50,23,7,14,1
1280,MCI,2,23,21,6,4,1
1281,WES,3,22,10,6,11,2
1282,MUN,3,23,22,13,13,6
1283,BUR,4,19,21,20,11,0
1284,ARS,1,67,29,10,17,6
1285,CRY,3,22,24,3,8,7
1286,BRE,0,40,25,15,13,4
1287,ARS,2,53,19,6,13,2
1288,AST,0,62,18,5,6,6
1289,BHA,3,37,24,17,8,1
1290,MUN,2,49,29,12,16,4
1291,MUN,0,27,23,7,3,6
1292,BHA,3,29,26,4,6,4
1293,AST,3,74,23,15,18,6
1294,BUR,4,73,28,19,16,4
1295,BHA,4,19,21,3,18,6
1296,NEW,3,37,12,9,11,4
1297,BOU,3,38,22,22,6,0
1298,ARS,1,25,19,17,19,3
1299,AST,2,51,27,7,8,5
1300,LUT,2,27,18,10,17,2
1301,TOT,2,50,23,10,12,4
1302,BUR,1,71,26,11,15,2
1303,BHA,4,53,25,6,18,7
1304,CHE,0,25,29,2,13,0
1305,AST,1,46,14,10,11,7
1306,BRE,3,72,15,5,14,0
1307,NOT,0,59,14,9,12,6
1308,TOT,4,38,23,19,14,3
1309,WOL,3,22,20,11,9,3
1310,BUR,3,38,23,19,13,5
1311,MCI,4,63,24,15,20,3
1312,WES,4,19,11,4,5,7
1313,WES,3,58,27,20,6,1
1314,AST,3,58,19,4,20,2
1315,NEW,1,20,24,19,10,0
1316,WOL,2,43,15,8,11,1
1317,CHE,1,35,28,7,6,5
1318,LUT,0,69,29,4,20,1
1319,ARS,3,20,12,9,20,0
1320,FUL,0,53,16,10,17,7
1321,BHA,3,43,18,18,8,3
1322,WOL,3,49,14,13,15,7
1323,FUL,3,39,17,1,14,2
1324,MUN,4,67,26,14,15,5
1325,CHE,1,67,30,18,5,6
1326,MCI,2,46,28,18,20,0
1327,WES,4,54,11,11,20,1
1328,BRE,4,34,27,11,6,4
1329,BOU,1,34,26,16,12,7
1330,ARS,0,29,30,10,6,3
1331,BHA,2,67,10,6,15,3
1332,BUR,3,54,17,1,7,5
1333,AST,1,42,13,5,17,4
1334,LUT,1,33,10,5,6,3
1335,CRY,4,25,25,12,14,7
1336,BHA,2,47,29,11,3,2
1337,NEW,1,45,15,12,10,2
1338,WES,3,15,24,4,20,4
1339,WES,4,75,22,3,9,1
1340,LIV,4,73,14,4,2,4
1341,WES,0,44,25,25,17,5
1342,MCI,1,61,29,8,9,6
1343,MCI,0,47,23,11,14,7
1344,BOU,3,69,14,6,2,0
1345,BUR,4,69,14,13,5,2
1346,NEW,3,39,22,2,15,6
1347,WOL,0,39,19,2,4,1
1348,BOU,0,49,10,10,6,0
1349,CHE,0,68,30,24,3,6
1350,BOU,2,46,15,4,17,6
1351,TOT,3,23,12,6,8,2
1352,BUR,3,48,24,10,20,7
1353,ARS,4,39,20,17,3,1
1354,NOT,2,51,21,17,15,2
1355,WES,0,40,24,23,4,2
1356,AST,0,16,24,11,9,5
1357,NOT,3,22,27,8,17,1
1358,BHA,3,31,12,4,17,5
1359,BOU,2,47,26,3,17,7
1360,MUN,2,44,17,11,20,1
1361,BOU,2,62,28,13,13,7
1362,CHE,3,64,24,2,2,4
1363,NEW,0,68,22,20,17,1
1364,EVE,0,27,24,6,3,2
1365,FUL,2,75,19,7,14,3
1366,CHE,0,75,12,5,13,7
1367,NOT,3,63,21,5,17,3
1368,CRY,3,30,25,7,17,3
1369,EVE,2,50,30,1,12,1
1370,BOU,0,63,17,13,19,5
1371,EVE,2,66,17,11,15,1
1372,WOL,0,33,16,9,8,5
1373,NEW,3,52,30,14,10,2
1374,MCI,2,63,12,7,2,2
1375,WOL,4,30,19,15,9,4
1376,CHE,0,35,27,7,3,1
1377,CRY,1,45,12,8,6,3
1378,CHE,2,68,14,14,6,0
1379,FUL,2,49,14,5,11,1
1380,CHE,0,64,19,7,9,4
1381,EVE,2,16,21,8,18,6
1382,NOT,2,27,29,29,17,1
1383,FUL,3,65,23,10,8,0
1384,LIV,3,53,10,3,19,3
1385,WES,2,60,16,7,11,3
1386,BHA,0,73,15,6,4,6
1387,CHE,2,28,26,24,6,2
1388,NEW,2,59,13,11,4,1
1389,BHA,2,42,18,8,20,1
1390,MCI,4,23,22,9,10,6
1391,LIV,4,22,23,2,15,7
1392,BUR,0,53,28,14,13,5
1393,CRY,0,38,26,19,17,0
1394,EVE,4,16,23,23,9,0
1395,BOU,3,31,18,1,20,6
1396,MCI,1,19,11,11,7,5
1397,LIV,3,51,26,16,3,2
1398,ARS,0,74,13,4,6,7
1399,NOT,3,55,26,2,19,7
1400,BRE,1,69,21,6,12,1
1401,AST,1,29,14,9,10,1
1402,EVE,3,71,22,6,9,7
1403,LIV,0,64,15,15,4,1
1404,AST,0,71,12,4,20,2
1405,SHE,1,16,28,21,9,5
1406,NOT,1,17,25,14,9,2
1407,AST,4,44,29,6,9,6
1408,CHE,0,52,11,9,17,4
1409,FUL,4,57,11,7,18,7
1410,LUT,3,42,19,18,20,6
1411,TOT,0,48,10,3,8,2
1412,ARS,2,37,25,6,8,7
1413,FUL,3,39,30,13,11,4
1414,MCI,3,16,21,14,5,2
1415,MUN,2,57,21,20,20,5
1416,BRE,2,54,18,15,17,0
1417,ARS,1,52,28,19,20,4
1418,LUT,2,57,30,30,12,3
1419,BHA,0,56,10,7,10,1
1420,BRE,0,16,12,11,5,2
1421,LUT,2,17,14,10,5,5
1422,CHE,2,64,27,5,12,2
1423,FUL,3,58,14,7,18,6
1424,NOT,3,70,29,9,8,1
1425,BHA,1,61,25,21,11,5
1426,CHE,3,44,25,2,14,5
1427,NEW,1,68,30,30,2,1
1428,TOT,2,66,10,3,5,6
1429,BRE,2,24,17,12,10,5
1430,BUR,2,69,21,17,5,7
1431,NEW,0,64,26,1,16,1
1432,TOT,3,24,14,1,13,5
1433,NEW,1,28,19,6,16,1
1434,NOT,3,34,24,2,14,1
1435,MCI,3,47,20,13,7,3
1436,NOT,4,35,13,11,5,3
1437,BOU,0,24,23,15,19,6
1438,NOT,1,16,12,6,4,4
1439,BUR,4,60,25,6,3,3
1440,SHE,2,43,25,14,16,1
1441,WES,3,36,17,5,11,5
1442,CRY,4,26,15,1,6,1
1443,LIV,2,32,14,14,20,2
1444,FUL,2,70,16,5,2,4
1445,NEW,1,75,14,9,17,0
1446,BUR,3,26,25,8,7,3
1447,EVE,3,60,11,7,5,5
1448,LUT,2,38,20,2,6,6
1449,WES,4,21,29,6,12,5
1450,BHA,1,53,27,24,16,0
1451,BOU,2,40,19,19,5,4
1452,FUL,4,61,20,12,20,5
1453,NEW,0,71,12,2,17,4
1454,EVE,4,75,26,21,16,3
1455,MCI,2,62,17,2,9,3
1456,EVE,1,56,23,13,5,5
1457,AST,2,23,15,10,6,7
1458,EVE,3,68,28,24,17,0
1459,CRY,1,29,14,2,3,6
1460,BUR,1,35,14,7,11,1
1461,FUL,2,34,28,10,15,5
1462,ARS,3,35,26,21,5,1
1463,MCI,0,29,22,2,5,4
1464,BRE,3,30,18,5,14,4
1465,NEW,4,58,11,10,4,0
1466,MUN,4,49,16,15,2,1
1467,NOT,2,40,11,4,19,3
1468,WOL,2,47,18,12,12,0
1469,FUL,0,33,15,4,17,6
1470,CRY,4,57,20,2,20,6
1471,FUL,3,43,20,7,14,5
1472,MCI,3,41,12,8,3,1
1473,NEW,2,19,14,14,9,2
1474,MUN,0,41,11,6,5,0
1475,NEW,1,72,12,9,5,2
1476,NOT,1,37,26,25,19,7
1477,LIV,3,39,23,12,2,2
1478,WES,1,26,23,23,15,5
1479,MUN,1,69,24,15,15,7
1480,WOL,0,62,20,17,11,0
1481,EVE,3,48,22,6,19,3
1482,BUR,1,24,14,13,15,6
1483,AST,3,21,24,3,2,7
1484,AST,3,21,27,19,8,4
1485,NOT,4,49,18,4,16,6
1486,CHE,1,57,18,5,7,3
1487,BOU,0,30,29,10,3,0
1488,LUT,3,25,23,11,14,0
1489,BHA,1,36,18,3,9,1
1490,NEW,4,71,23,18,12,4
1491,WOL,1,23,10,5,16,4
1492,NOT,2,74,26,2,12,4
1493,LIV,3,60,23,1,20,2
1494,EVE,3,24,14,5,11,1
1495,WOL,1,23,27,13,19,4
1496,BRE,1,30,12,4,10,3
1497,BRE,3,51,24,3,9,1
1498,BUR,4,31,10,9,19,7
1499,ARS,1,45,20,19,7,1
1500,BOU,1,47,14,4,15,2
1501,ARS,3,56,16,1,9,2
1502,FUL,2,47,30,3,2,5
1503,FUL,3,66,18,15,2,0
1504,FUL,2,37,11,8,13,3
1505,EVE,0,26,20,11,2,2
1506,BHA,4,45,24,23,2,5
1507,NOT,1,57,10,5,20,1
1508,MUN,1,28,23,18,10,5
1509,MUN,4,18,25,8,5,1
1510,MUN,1,17,16,6,20,0
1511,WOL,4,57,16,4,14,4
1512,BUR,3,55,11,3,2,0
1513,AST,4,20,20,2,19,0
1514,NOT,0,26,18,7,13,0
1515,BRE,1,20,28,27,7,3
1516,MUN,1,60,25,4,18,3
1517,CHE,1,54,22,10,6,1
1518,BUR,4,70,20,12,15,5
1519,NOT,1,17,27,15,10,5
1520,CRY,1,26,16,1,7,0
1521,NEW,3,17,18,15,10,7
1522,CHE,1,30,17,2,4,4
1523,LIV,3,61,28,25,14,1
1524,TOT,0,42,30,8,16,2
1525,NOT,4,50,23,23,13,2
1526,WES,4,31,14,10,20,5
1527,FUL,1,58,23,10,17,1
1528,BUR,0,69,16,6,19,5
1529,AST,0,19,23,11,8,0
1530,BHA,0,70,27,10,16,2
1531,BRE,1,48,10,10,20,4
1532,MUN,0,64,20,11,11,2
1533,NOT,3,74,11,10,19,5
