1349,por015,13,90,1,0,9
1349,mar006,27,84,1,1,7
1349,den004,1,52,1,0,9
1350,nor005,5,49,0,0,8
1350,pol007,15,64,0,1,6
1351,srb004,27,66,1,1,4
1351,sen004,0,78,1,0,6
1351,cmr006,29,65,1,0,4
1351,ukr008,13,79,0,1,9
1351,ger029,32,63,1,1,6
1352,pol008,38,79,1,1,8
1353,por016,43,83,1,0,9
1354,chi005,21,74,1,1,4
1354,slo004,6,69,0,0,7
1354,fra021,40,77,0,0,9
1354,ecu006,2,52,1,1,4
1354,pol009,24,78,1,0,7
1355,cmr007,42,72,0,1,4
1355,cro008,15,53,1,1,5
1356,jap005,7,75,1,0,8
1357,tur002,42,83,0,0,8
1358,sen005,39,74,1,1,8
1359,can005,16,53,1,1,9
1359,wal005,33,87,0,1,6
1360,eng044,35,65,1,0,8
1360,cmr008,12,57,1,0,4
1361,ger030,42,79,1,0,5
1361,eng045,26,69,0,1,4
1361,sen006,6,79,0,0,8
1361,ecu007,39,74,1,0,8
1362,svk006,11,63,0,1,6
1363,ger031,20,54,1,0,8
1363,ukr009,37,69,0,0,9
1364,mar007,22,79,0,0,4
1364,bra020,20,74,1,1,5
1365,ita011,7,44,0,1,5
1365,cmr009,41,88,0,1,5
1366,jap006,4,36,1,1,7
1366,kor005,44,84,1,1,4
1367,por017,14,73,1,1,4
1367,slo005,39,80,0,1,6
1368,egy004,4,73,1,1,8
1369,den005,21,90,0,0,5
1369,cro009,1,35,1,0,9
1369,swe008,21,59,1,0,7
1370,gha004,7,55,0,0,9
1370,sco005,13,56,1,1,6
1371,arg014,23,60,0,1,4
1371,ukr010,12,47,1,1,5
1371,tur003,11,69,0,1,7
1372,mar008,25,72,1,0,7
1372,fra022,19,85,1,0,4
1372,sco007,28,78,1,0,7
1372,sco008,43,79,0,0,5
1374,den006,21,90,1,1,6
1375,jap007,40,74,0,0,4
1375,mne006,11,46,0,0,9
1376,srb005,42,90,0,1,9
1376,uru010,5,77,1,1,4
1376,den007,26,74,1,1,5
1376,esp020,2,44,0,1,4
1378,sco008,0,76,0,0,7
1378,chi006,1,64,0,0,7
1378,ger032,40,79,0,0,9
1379,ukr011,5,45,1,0,7
1379,bur003,37,83,0,1,5
1379,wal006,20,86,0,0,6
1379,slo006,15,70,1,1,4
1379,arg015,29,63,0,1,5
1380,fra023,14,63,0,0,5
1380,mar009,1,53,0,1,4
1380,aut010,22,59,0,0,8
1380,jap008,2,68,1,0,6
1380,tur004,16,69,1,0,4
1380,ned014,15,81,0,0,5
1380,sui007,30,71,0,1,9
1381,swe009,44,79,1,1,9
1381,tur005,13,43,1,0,5
1381,ned015,18,78,1,1,6
1381,bel007,27,86,0,0,5
1382,ned016,2,74,1,1,5
1383,cro010,17,88,0,1,4
1383,aut011,7,84,0,1,4
1383,den008,28,61,1,1,8
1383,ger033,35,65,1,0,5
1384,svk007,41,76,0,1,4
1385,arg016,3,86,1,1,7
1385,chi007,13,80,0,1,9
1386,ita012,21,82,0,1,9
1386,eng046,14,69,0,0,6
1387,sco009,9,76,1,1,8
1387,den009,3,47,1,1,6
1387,kor006,22,83,0,0,8
1388,slo007,1,57,0,0,9
1388,aut012,23,60,1,1,4
1388,kor007,17,56,0,1,9
1388,arg017,11,53,0,1,4
1389,sco010,4,77,1,1,4
1389,can006,18,86,0,1,8
1389,esp021,1,72,0,1,6
1389,srb006,43,74,1,1,6
1389,bra021,15,50,1,0,5
1390,ita013,5,59,0,1,7
1390,sen007,23,85,0,0,6
1391,swe010,21,61,1,0,7
1391,slo008,4,78,1,0,5
1391,cmr010,8,72,0,0,7
1392,jap009,27,76,1,0,8
1392,ecu008,3,55,0,0,4
1392,bra022,21,77,1,0,6
1392,egy005,29,62,1,1,4
1392,slo009,14,60,0,0,7
1392,srb007,1,37,1,0,7
1393,bur004,37,74,0,1,9
1393,por018,6,63,1,1,8
1394,col008,38,72,0,0,7
1394,bur005,10,46,0,0,7
1394,jap010,41,73,0,1,9
1394,eng047,29,88,1,1,7
1394,ger034,2,57,1,0,6
1395,ita014,39,80,0,0,5
1395,cro011,26,75,1,1,6
1395,mne007,2,63,1,0,9
1395,aut013,13,73,1,1,9
1396,nor006,19,90,0,1,5
1396,tur006,6,84,1,0,9
1397,eng048,10,64,0,0,4
1397,swe011,6,65,0,1,7
1397,bel008,39,86,1,1,7
1397,ned017,43,83,0,0,4
1397,esp022,2,47,0,1,5
1398,por019,17,49,0,1,7
1398,col009,31,78,0,0,9
1399,hun006,18,51,1,1,6
1399,can007,12,75,1,0,5
1399,cro012,44,75,0,1,7
1399,uru011,41,86,0,1,8
1400,cmr011,10,80,1,1,5
1400,svk008,13,54,0,1,8
1401,sen008,13,60,0,1,9
1402,ecu009,37,67,0,1,8
1402,cmr012,7,49,1,0,5
1404,por020,41,74,0,1,7
1405,bra023,38,86,0,1,4
1406,swe012,32,66,1,0,5
1406,den010,16,46,0,0,9
1406,nor007,8,75,1,1,6
1406,ecu010,15,70,0,1,4
1406,srb008,8,58,0,1,5
1407,jap011,18,68,0,0,7
1407,por021,27,84,0,1,6
1407,arg018,7,88,1,1,7
1407,can008,30,74,1,0,9
1407,gha005,40,86,1,1,5
1409,slo010,33,72,1,1,6
1410,egy006,30,82,0,1,5
1412,ger035,32,85,0,0,5
1412,chi008,35,67,0,0,5
1412,jap012,7,55,1,1,8
1412,cmr013,13,43,1,1,9
1412,eng049,44,75,1,1,9
1413,srb009,27,89,1,0,5
1414,cmr014,0,32,0,0,6
1414,fra024,20,50,1,0,9
1414,svk009,7,42,0,1,4
1416,jap013,27,75,0,0,5
1416,sco011,27,89,0,0,9
1417,cmr015,18,85,1,0,5
1417,esp023,44,84,0,0,6
1417,pol010,15,86,0,1,7
1417,aut014,41,73,0,0,8
1417,arg019,44,86,1,0,6
1417,wal007,1,49,0,0,4
1418,ukr012,15,62,1,1,6
1418,svk010,39,76,1,1,4
1419,den011,1,40,0,1,8
1419,ned018,5,80,0,0,6
1419,ita015,17,82,1,1,6
1420,can009,29,84,0,0,7
1420,sen009,44,76,0,1,4
1420,mne008,6,85,1,1,5
1420,cro013,17,72,1,0,4
1420,fra025,5,69,0,0,4
1421,hun007,33,72,0,0,6
1421,mar010,27,65,1,1,5
1421,ecu011,29,80,1,1,6
1422,cro014,38,76,1,0,7
1422,tur007,23,64,1,0,6
1422,cro015,26,66,1,0,7
1422,chi009,34,88,0,1,6
1422,swe013,4,55,1,0,8
1423,egy007,12,71,0,0,9
1423,esp024,4,71,1,0,5
1425,fra026,33,90,0,1,5
1425,wal008,29,59,0,0,5
1425,aut015,36,89,1,1,6
1425,ukr013,25,76,1,1,8
1426,nor008,14,69,1,1,9
1427,den012,40,89,0,0,6
1428,bur006,40,77,1,1,5
1428,esp025,39,79,1,1,7
1428,jap014,29,67,1,0,7
1428,ukr014,35,89,0,1,5
1428,pol011,16,63,0,1,7
1429,mar011,7,65,0,0,5
1430,swe014,30,75,1,0,5
1430,wal009,28,86,1,1,6
1430,can010,1,48,0,1,9
1431,gha006,44,85,1,0,9
1431,swe015,16,53,0,1,5
1432,sui008,34,77,0,0,4
1432,gha007,11,70,0,1,6
1432,tur008,29,87,1,0,7
1432,sen010,21,52,0,0,8
1432,arg020,13,54,0,0,5
1432,gha008,25,71,0,1,4
1433,col010,31,66,1,0,4
1433,bel009,22,72,0,1,7
1433,ita016,13,68,0,0,8
1433,jap015,18,71,0,0,4
1434,den013,20,64,0,1,4
1434,gha009,23,86,0,1,7
1434,ita017,16,86,0,1,7
1435,eng050,26,84,0,1,4
1435,chi010,35,85,1,1,7
1435,ita018,29,75,1,1,8
1435,eng051,16,87,1,0,7
1436,ecu012,41,85,1,1,5
1436,kor008,4,46,1,1,7
1436,sen011,17,71,1,0,6
1436,sui009,44,80,1,1,5
1437,bur007,27,75,1,1,8
1438,wal010,5,71,1,1,9
1438,chi011,11,66,0,0,7
1438,ned019,8,65,0,0,5
1439,svk011,31,70,0,1,4
1440,slo011,41,86,1,1,6
1441,bra024,37,77,0,1,5
1441,ger036,41,71,0,0,4
1441,bur008,38,72,0,0,4
1441,ger037,16,71,1,1,5
1441,sco012,17,81,1,0,8
1441,hun008,43,77,1,1,5
1441,ned020,40,87,0,0,5
1441,ukr015,2,36,0,1,4
1441,mar012,37,87,0,1,4
1441,bur009,26,90,1,1,6
1442,svk012,30,68,0,0,9
1442,tur009,0,43,0,0,8
1442,por022,34,74,1,0,9
1443,ned021,28,65,1,0,9
1444,eng052,27,70,1,0,6
1445,sui010,3,82,0,1,6
1445,ukr016,0,41,0,1,6
1446,cmr016,28,69,1,1,4
1446,swe016,20,56,1,0,5
1446,bur010,32,73,1,1,4
1446,bel010,30,89,0,1,8
1447,hun009,0,36,1,1,9
1447,ger038,17,87,1,1,4
1448,gha010,44,88,0,1,7
1448,swe017,39,89,1,0,9
1448,mar013,0,63,1,1,4
1449,sui011,3,80,0,1,9
1449,pol012,4,74,0,1,5
1449,bel011,7,74,0,1,7
1450,can011,43,80,0,0,8
1450,ned022,34,84,0,0,7
1450,uru012,21,78,1,1,5
1450,can012,36,73,0,0,8
1451,slo012,39,86,0,1,8
1451,aut016,4,62,0,1,9
1452,bur011,11,72,1,0,4
1453,ita019,23,53,1,1,8
1453,ned023,3,33,0,0,7
1453,esp026,37,81,1,1,8
1453,srb010,2,64,1,0,8
1453,ita020,23,62,0,0,8
1454,cro016,0,58,1,1,4
1454,slo013,0,81,1,1,6
1455,uru013,16,65,1,0,4
1455,ger039,36,69,0,1,7
1455,eng053,11,49,0,1,7
1455,sco013,42,86,0,0,5
1456,esp027,23,53,0,0,4
1456,nor009,43,87,0,0,8
1456,hun010,37,74,0,0,8
1456,gha011,3,42,1,0,6
1457,ned024,31,76,0,1,9
1457,gha012,1,78,1,1,6
1457,slo014,36,89,0,1,8
1457,cro017,36,73,1,1,4
1457,eng054,36,67,0,0,6
1458,ita021,5,88,0,1,8
1458,den014,35,71,0,1,8
1459,cro018,15,65,1,1,8
1459,bra025,8,60,0,0,7
1459,sco014,29,62,0,1,6
1460,aut017,22,63,0,0,7
1460,por023,22,74,1,0,9
1460,fra027,20,71,0,1,4
1460,kor009,12,68,0,0,4
1460,sui012,9,83,1,0,7
1460,tur011,37,79,0,1,9
1461,tur012,22,82,1,1,9
1461,bra026,12,65,1,0,5
1461,ukr017,38,68,1,0,6
1463,ecu013,12,66,1,1,8
1463,eng055,17,60,0,1,5
1463,mne009,24,60,0,0,7
1464,den015,30,66,1,1,4
1464,por024,36,84,0,1,6
1464,svk013,13,77,1,0,7
1464,uru014,21,53,0,1,5
1464,aut018,42,73,1,0,4
1465,tur012,36,80,1,0,7
1465,arg021,14,77,1,0,8
1466,can013,38,74,0,0,6
1467,mar014,19,49,0,1,9
1468,jap016,13,82,0,0,9
1468,sco015,13,86,1,0,8
1468,fra028,30,71,0,1,7
1469,mar015,17,48,0,0,6
1470,slo015,32,89,0,0,5
1471,ukr018,8,62,0,0,6
1471,wal011,30,78,0,1,7
1471,jap017,18,57,0,1,7
1472,can014,29,64,0,0,6
1472,ecu014,7,68,0,0,7
1472,bur012,5,53,0,0,8
1473,den016,23,85,0,0,5
1473,srb011,11,59,0,0,6
1473,eng056,27,60,0,1,4
1474,mne010,22,90,0,1,5
1475,col011,27,85,0,1,9
1475,mar016,19,56,0,1,5
1475,fra029,41,86,1,0,4
1475,hun011,35,83,1,0,5
1475,cro019,12,87,0,1,5
1476,egy008,27,65,0,0,7
1476,aut019,37,84,1,1,6
1477,sen012,32,66,0,0,4
1477,ger040,33,67,0,0,8
1477,ita022,16,66,0,0,5
1477,ecu015,21,88,0,1,5
1477,pol013,11,55,0,1,9
1478,svk014,43,89,0,1,4
1478,hun012,9,77,0,0,5
1478,aut020,3,39,0,1,6
1478,wal012,14,61,0,1,6
1479,fra030,16,55,0,0,5
1479,col012,4,58,1,0,7
1479,cmr017,29,60,0,1,8
1479,den017,17,65,0,0,8
1480,uru015,23,87,0,1,8
1480,mar017,36,69,1,1,9
1480,gha013,39,72,1,1,9
1482,sco016,35,69,1,1,4
1482,pol014,35,84,0,0,7
1483,nor010,7,61,0,1,9
1483,fra031,27,88,1,0,6
1483,bra027,16,55,0,0,9
1483,nor011,23,72,0,1,4
1483,ger041,8,45,1,0,9
1484,ecu016,30,90,1,1,7
1484,uru016,14,68,0,1,7
1484,jap018,25,77,0,0,7
1484,hun013,26,56,0,0,9
1484,arg022,42,89,1,1,9
1485,bel012,26,80,0,1,6
1485,jap019,18,74,1,0,7
1486,nor013,9,69,0,1,4
1487,nor014,37,80,0,1,6
1487,chi012,17,66,0,1,8
1487,cmr018,11,45,0,0,7
1488,mar018,43,81,1,0,9
1488,sen013,30,89,0,0,8
1488,mar019,12,59,1,1,4
1488,gha014,26,72,1,1,9
1488,fra032,7,61,1,0,6
1489,srb012,23,62,0,0,9
1489,col013,30,84,0,0,5
1489,ger042,4,56,1,0,8
1489,kor010,17,75,0,1,5
1489,ecu017,2,56,0,0,7
1490,col014,5,67,0,1,4
1490,srb013,1,50,0,0,5
1490,sco017,43,90,0,1,7
1491,hun014,36,82,0,1,7
1492,arg023,41,73,1,1,9
1492,can015,20,90,0,0,5
1493,srb014,19,90,0,1,5
1493,wal013,36,70,0,1,4
1493,svk015,36,79,1,1,5
1493,fra033,36,84,1,1,4
1494,bel013,21,61,1,0,9
1494,col015,21,88,1,0,5
1494,aut021,33,85,1,0,5
1494,jap020,1,55,1,0,9
1495,pol015,28,76,1,1,4
1495,cmr019,19,61,0,0,4
1495,esp028,18,55,0,1,8
1495,svk016,1,63,1,0,6
1496,wal014,36,69,1,0,4
1496,can016,41,86,0,0,9
1496,swe018,4,90,1,0,5
1497,bur013,21,82,0,1,6
1497,mne011,8,64,0,0,9
1497,chi013,19,54,0,0,4
1497,tur013,34,66,1,1,6
1497,swe019,12,61,1,1,8
1498,jap021,37,76,0,1,8
1498,nor014,44,78,1,0,5
1498,uru017,1,34,0,0,8
1499,gha015,27,81,0,1,6
1499,hun015,7,79,0,1,9
1499,den018,4,45,0,1,6
1500,aut022,24,55,0,0,6
1500,srb015,7,44,0,1,5
1500,sui013,6,88,1,0,6
1500,ger043,39,76,0,0,4
1501,kor011,39,78,1,0,7
1501,nor015,34,89,0,1,4
1501,mar020,40,70,0,1,7
1502,ita023,12,43,1,1,8
1502,ukr019,28,79,0,1,4
1503,col016,26,57,0,1,9
1503,gha016,22,85,0,1,5
1503,sui014,39,76,1,0,8
1503,tur014,33,78,1,0,9
1504,col017,31,67,0,1,6
1504,sen014,44,79,1,0,8
1504,ukr020,3,44,0,0,7
1504,bel014,30,60,1,1,4
1505,cmr020,40,76,0,0,7
1505,srb016,44,86,1,0,9
1506,sco018,16,61,0,0,5
1506,svk017,13,57,0,1,4
1506,esp029,33,84,1,1,7
1507,swe020,23,85,1,1,7
1507,tur015,22,86,0,1,5
1507,nor016,16,78,0,1,7
1508,sco019,10,72,0,1,6
1508,svk018,26,89,1,1,8
1508,col018,5,65,0,1,8
1508,egy009,32,67,1,1,8
1508,ukr021,33,84,0,1,6
1509,tur017,20,67,0,1,7
1509,tur018,20,80,1,1,6
1509,nor017,12,76,0,0,4
1509,svk019,30,63,0,1,7
1509,ned025,43,85,0,1,8
1509,bur014,24,67,0,1,9
1510,kor012,30,88,1,0,6
1510,egy010,25,78,1,0,6
1510,ned026,12,89,1,1,5
1511,sco020,29,88,1,0,6
1511,eng057,17,69,1,0,7
1511,chi014,0,72,0,0,4
1511,can017,31,89,0,0,4
1512,hun016,8,76,1,0,4
1512,slo016,1,64,1,0,6
1512,svk020,5,57,0,0,8
1513,col019,42,85,1,1,5
1513,den020,18,69,0,0,4
1513,den021,15,84,0,0,6
1513,cro020,29,86,1,1,6
1514,sen015,11,68,1,1,8
1514,ita024,35,78,0,1,8
1514,aut023,36,76,1,0,9
1515,bur015,23,87,0,1,4
1515,bra028,9,84,1,0,7
1515,srb017,12,62,1,1,4
1516,por025,14,89,1,0,6
1516,bra029,4,50,1,0,5
1516,ecu018,27,83,0,1,5
1516,ger044,26,70,1,0,6
1516,nor018,5,65,1,1,8
1517,ger045,8,43,0,0,5
1517,arg024,26,85,0,0,7
1517,slo017,2,50,1,0,9
1517,mne012,41,79,1,1,7
1518,mar021,0,81,0,1,8
1518,bur016,38,83,1,0,5
1519,can018,34,87,1,0,6
1519,egy011,26,59,1,1,4
1520,swe021,32,88,1,0,5
1520,svk021,5,74,0,0,6
1521,sui015,5,35,1,1,4
1521,ita026,36,82,0,1,4
1521,ita027,4,39,1,0,9
1521,esp030,41,87,1,1,9
1522,hun017,1,83,0,1,9
1522,col020,20,82,0,0,5
1522,mne013,43,74,0,1,6
1523,swe022,36,71,0,1,5
1523,chi015,40,73,1,1,9
1524,cro021,13,78,1,1,5
1524,cmr021,35,67,0,1,5
1524,tur018,13,87,1,1,9
1524,sen016,15,73,0,1,6
1525,mne014,14,46,0,0,6
1525,pol016,39,76,0,0,8
1525,tur019,22,81,0,1,9
1525,bur017,42,76,1,1,7
1526,svk022,26,82,1,1,7
1526,uru018,12,51,1,1,5
1527,sen017,44,78,1,0,8
1528,mar022,25,89,0,1,4
1528,can019,35,84,0,1,9
1528,egy012,17,59,0,0,7
1528,cro022,27,87,0,0,8
1528,sui016,17,54,0,1,9
1529,hun018,36,84,1,1,7
1529,pol017,44,78,1,0,7
1530,col021,1,62,1,0,9
1530,sco021,38,81,1,0,4
1530,ger046,14,83,1,1,8
1531,jap022,6,84,0,1,8
1532,eng058,30,77,0,0,6
1533,fra034,9,59,1,0,4
1533,cro023,12,46,0,1,6
1534,por026,11,42,0,1,4
1534,bel015,42,89,1,1,6
1534,ecu019,4,38,1,0,6
1534,bel016,17,72,0,0,9
1534,mar023,28,90,1,1,4
1534,ned027,39,79,0,0,5
1535,esp031,40,82,1,1,7
1535,por027,33,78,1,0,6
1536,bur018,8,59,0,1,5
1536,fra035,28,61,1,1,7
1536,wal015,3,61,1,0,5
1537,ecu020,7,41,0,1,8
1537,srb018,35,85,1,0,7
1538,can020,23,87,0,0,7
1538,svk023,26,73,0,0,6
1538,bur019,37,70,0,0,7
1538,can021,5,77,0,1,8
1538,srb019,23,80,0,1,8
1538,egy013,8,49,1,0,5
1538,sui017,29,60,0,1,9
1539,sen018,19,60,0,1,7
1539,mar024,42,74,1,0,6
1540,jap023,5,60,1,1,8
1540,eng059,39,74,0,0,5
1540,col022,14,85,1,1,5
1540,cmr022,13,64,0,1,9
1541,ger047,43,77,1,0,5
1541,por028,7,47,1,0,7
1542,can022,32,79,0,1,9
1542,cmr023,19,49,1,0,9
1543,ukr022,37,75,1,0,7
1543,nor019,39,89,0,1,7
1543,slo018,10,43,0,0,4
1543,hun019,36,84,1,0,4
1545,sco022,41,75,0,1,8
1545,nor020,4,53,1,1,9
1546,mne015,35,71,0,0,4
1546,gha017,4,83,1,0,9
1546,ukr023,8,66,1,0,6
1546,wal016,42,76,1,1,8
1546,sen019,44,85,1,0,5
1546,aut024,25,80,0,1,6
1547,bel017,26,56,0,0,4
1547,bra030,17,64,0,0,8
1548,mne016,19,73,1,0,6
1548,srb020,43,89,1,1,5
1548,jap024,33,74,0,0,5
1548,esp032,38,72,1,0,9
1549,bur020,42,88,1,1,6
1549,mne017,12,78,0,1,8
1549,bur021,4,45,0,1,6
1550,ita027,30,74,1,1,6
1551,den021,23,59,1,1,9
1551,chi016,39,87,1,1,8
1551,ukr024,34,88,0,0,4
1551,swe023,0,33,0,0,6
1552,svk024,18,50,0,0,6
1553,hun020,27,73,1,0,8
1553,can023,26,74,0,0,9
1553,col023,32,71,1,1,9
1554,eng060,2,82,0,1,8
1554,den022,28,78,1,1,6
1555,cro024,15,68,1,1,4
1555,ecu021,0,71,0,0,8
1555,chi017,29,89,0,1,9
1555,egy014,3,35,0,0,8
1555,srb021,0,33,0,0,7
1556,tur020,17,81,1,0,6
1557,arg025,23,74,1,1,6
1557,eng061,2,46,0,1,7
1557,sui018,42,72,0,0,9
1558,svk025,26,64,0,1,8
1558,fra036,23,66,0,1,9
1558,uru019,33,84,1,0,4
1558,ecu022,42,78,1,1,9
1559,cmr024,15,47,0,0,9
1559,mne018,41,72,1,0,8
1559,por029,16,60,1,0,7
1559,nor021,10,47,0,1,9
1560,swe024,36,73,0,1,7
1562,bel018,36,70,0,1,8
1562,ger048,1,68,0,0,7
1562,ita028,9,57,0,0,4
1563,bra031,14,79,0,1,5
1563,svk026,12,42,1,0,7
1563,hun021,37,70,1,0,7
1563,wal017,11,62,1,0,8
1564,gha018,13,53,0,1,4
1565,bel019,30,77,0,1,4
1565,swe025,39,87,1,0,5
1566,svk027,21,68,1,0,4
1566,jap025,34,67,1,0,4
1566,wal018,35,74,0,0,7
1567,jap026,1,37,0,1,5
1567,bel020,16,87,1,1,9
1568,hun022,27,67,1,0,4
1568,chi018,31,80,0,1,7
1568,col024,36,73,1,1,7
1568,svk028,26,82,1,0,9
1568,pol018,1,90,1,1,4
1568,egy015,17,65,0,0,9
1569,bur022,32,70,0,1,5
1569,esp033,21,87,0,1,9
1569,jap027,4,38,0,1,5
1570,aut025,34,87,1,0,6
1570,swe026,27,66,1,0,7
1571,aut026,3,81,1,1,7
1571,cmr025,21,90,1,0,7
1571,hun023,9,41,0,1,5
1571,cro025,18,79,0,0,9
1572,mne019,38,68,0,1,8
1572,srb022,39,75,0,0,6
1573,gha019,5,68,1,1,5
1574,tur021,9,82,1,1,6
1574,pol019,29,71,0,1,6
1574,den024,37,72,0,1,9
1575,den025,40,75,0,0,8
1575,mar025,26,66,0,0,7
1576,cmr026,7,50,0,0,9
1576,can024,12,78,0,0,4
1576,eng062,43,85,0,0,9
1577,den025,34,86,0,0,4
1577,bra032,40,87,0,1,6
1578,srb023,34,86,0,0,8
1578,tur022,31,77,1,0,6
1578,cro026,14,89,0,1,7
1578,ita029,0,40,0,1,7
1579,ukr025,19,86,1,1,8
1579,wal019,18,86,1,1,7
1580,kor013,3,44,0,0,6
1580,ger049,31,83,0,1,5
1580,aut027,2,36,1,1,9
1581,arg026,44,82,0,0,4
1581,mar026,27,63,0,1,8
1582,eng063,18,75,1,1,6
1582,uru020,2,81,1,0,7
1582,eng064,15,62,1,0,8
1582,sui019,2,58,0,1,9
1583,nor022,23,57,1,1,9
1583,hun024,37,82,0,0,8
1583,slo019,29,67,0,0,9
1583,mne020,16,79,1,1,4
1583,esp034,29,72,1,1,9
1584,bur024,0,38,0,1,5
1585,bur025,8,46,0,1,4
1585,sui020,24,69,0,0,5
1585,den026,18,50,1,0,4
1585,mne021,13,78,0,0,8
1586,arg027,9,74,1,1,4
1587,egy016,41,73,0,1,9
1587,pol020,34,87,1,1,6
1587,sui021,3,67,1,0,6
1587,mar027,25,72,0,1,6
1587,sco023,6,84,0,1,7
1588,ecu023,2,74,0,1,5
1588,bel021,22,71,0,1,5
1588,bur025,10,55,0,0,9
1588,bel022,5,48,0,1,6
1589,kor014,15,55,1,0,7
1590,srb024,30,67,0,0,9
1591,kor015,0,32,0,1,6
1591,sui022,12,42,1,0,4
1592,gha021,25,79,1,1,8
1592,gha022,40,85,0,1,6
1594,svk029,12,65,1,0,6
1595,sen020,23,69,1,1,7
1595,kor016,25,90,0,1,9
1595,svk030,29,74,1,0,8
1595,sen021,13,78,1,1,4
1595,can025,31,70,1,0,9
1595,wal020,23,54,1,0,6
1595,ger050,17,62,0,0,7
1596,can026,18,69,0,0,7
1597,gha022,24,57,1,0,8
1597,cro027,0,47,1,1,5
1598,egy017,1,42,1,1,4
1598,ita030,34,72,0,1,5
1599,pol021,14,64,1,0,7
1599,bel023,20,84,1,1,7
1600,arg028,26,76,0,1,9
1600,mne022,41,75,1,0,9
1600,eng065,4,89,1,0,6
1601,uru021,38,87,0,0,8
1601,bra033,3,33,1,0,7
1601,cmr027,42,72,1,0,7
1601,ukr026,16,69,0,0,7
1601,ger051,34,85,1,1,9
1601,fra037,9,42,1,0,7
1601,bel024,11,65,1,0,7
1601,bra034,8,40,1,0,4
1602,cro028,17,61,1,0,4
1602,den027,13,45,1,1,5
1602,mne023,40,83,1,0,7
1603,slo020,4,43,0,1,8
1603,gha023,42,77,0,1,5
1604,sco024,3,90,1,0,6
1604,ecu024,18,88,0,1,9
1605,col025,33,89,1,1,4
1605,mne024,10,61,1,1,8
1606,fra038,25,70,0,1,5
1606,aut029,28,81,1,0,8
1607,aut030,5,58,1,1,7
1607,slo022,14,56,1,0,4
1607,slo023,18,80,1,1,6
1608,por030,18,81,1,1,9
1609,chi019,41,74,0,1,6
1609,cro029,10,63,0,1,5
1609,wal021,6,62,0,1,5
1609,tur023,37,88,1,1,7
1610,bur026,31,88,0,0,4
1611,ecu025,8,41,1,1,9
1612,ita031,31,70,1,1,4
1612,srb025,42,80,0,0,5
1613,arg029,13,62,0,1,8
1613,swe027,35,78,0,0,4
1613,col026,27,70,1,0,5
1613,bur027,19,82,1,1,4
1613,svk031,43,88,1,1,6
1613,nor023,21,56,1,0,4
1614,slo023,33,82,0,0,4
1614,cro030,9,79,1,0,6
1614,ecu026,34,66,0,0,5
1616,cro031,9,85,1,0,6
1616,ukr027,17,75,0,1,7
1616,bel025,33,78,0,0,4
1616,bur028,37,72,0,1,9
1616,sui023,9,63,0,0,8
1617,bra035,42,75,1,1,6
1618,nor024,16,56,1,0,4
1618,uru022,20,67,0,0,7
1618,swe028,34,79,1,1,6
1618,arg030,0,62,1,0,9
1618,cmr028,8,49,1,1,8
1618,bur029,37,78,1,0,4
1618,sco025,14,66,1,1,4
1619,can027,24,59,1,1,6
1621,srb026,40,71,0,0,7
1622,sui024,23,69,1,1,5
1622,ned028,36,89,1,0,4
1622,eng066,33,87,1,1,5
1622,jap028,7,63,1,0,4
1623,tur024,35,81,1,1,5
1623,den028,21,60,1,1,9
1624,gha024,12,55,1,1,9
1624,arg031,13,54,1,0,8
1624,fra039,30,65,0,0,4
1624,den029,20,53,1,0,8
1625,uru023,40,80,0,1,9
1625,cro032,13,44,1,1,9
1626,bur030,41,71,1,1,7
1626,cro033,3,57,0,0,5
1626,sco026,43,78,1,1,5
1626,wal022,3,65,0,1,8
1626,sen023,6,77,0,0,9
1626,sen024,27,77,0,0,5
1627,can028,4,51,0,0,8
1627,srb027,6,81,1,0,4
1628,can029,40,72,1,0,4
1628,mar028,27,68,0,1,9
1629,bel026,14,75,0,0,6
1629,egy018,20,68,0,0,5
1629,bel027,18,58,1,1,8
1629,gha025,19,53,0,0,7
1629,wal023,15,50,0,0,4
1630,nor025,20,80,0,0,8
1630,svk032,1,32,0,0,9
1630,sen024,0,31,1,1,7
1631,por031,30,60,0,1,5
1631,slo024,35,82,0,1,6
1631,ger052,27,61,0,1,5
1631,srb028,8,55,1,0,5
1631,esp035,5,36,0,0,8
1632,ukr028,6,38,1,0,9
1632,egy019,22,82,0,1,9
1632,col027,4,56,0,1,8
1632,uru024,34,82,0,1,7
1632,ita032,29,66,0,0,8
1632,wal024,26,82,0,0,7
1632,sen025,39,82,0,1,7
1632,fra040,39,74,1,1,4
1633,ned029,1,51,0,0,4
1633,mar029,29,88,1,0,6
1633,fra041,33,88,0,0,6
1634,ita033,21,63,1,0,9
1634,ger053,41,71,1,0,4
1634,uru025,7,56,1,1,9
1634,ger054,31,73,1,0,5
1634,cmr029,27,81,0,0,6
1634,ukr030,19,81,1,0,6
1634,ukr031,10,61,0,0,8
1635,aut030,44,90,0,1,4
1635,bur031,28,79,0,0,6
1635,pol022,9,40,1,1,7
1635,tur025,15,60,1,1,9
1636,chi020,34,82,1,1,6
1636,tur026,6,56,1,0,5
1636,bur032,4,84,1,1,4
1637,svk033,42,80,0,1,8
1638,col028,36,75,1,1,8
1638,por032,30,69,0,1,8
1638,chi021,21,83,0,1,6
1638,gha026,25,75,0,0,5
